athlete_id,athlete,gender,event,mark,value,wind,unit,kind,higher_better,place,meet,meet_date,date,season,year
8280194,"Archer , Claire",F,6k,20:17.0,1217.0,,s,time,False,11th,NCAA Division I Northeast Region Cross Country Championships,"Nov 14, 2025",2025-11-14,Outdoor,2025
8280194,"Archer , Claire",F,6k,21:01.9,1261.9,,s,time,False,4th,2025 Ivy League Cross Country Championships,"Oct 31, 2025",2025-10-31,Outdoor,2025
8280194,"Archer , Claire",F,6k,20:27.4,1227.4,,s,time,False,17th,Princeton Fall Classic,"Oct 17, 2025",2025-10-17,Outdoor,2025
8280194,"Archer , Claire",F,5k,18:22.4,1102.4,,s,time,False,11th,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
8280194,"Archer , Claire",F,6k,20:15.5,1215.5,,s,time,False,12th,NCAA Division I Northeast Region Cross Country Championships,"Nov 15, 2024",2024-11-15,Outdoor,2024
8280194,"Archer , Claire",F,6k,20:17.6,1217.6,,s,time,False,4th,Ivy League Heptagonal Cross Country Championships,"Nov  2, 2024",2024-11-02,Outdoor,2024
8280194,"Archer , Claire",F,6k,20:50.7,1250.7,,s,time,False,2nd,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8280194,"Archer , Claire",F,6k,20:22.4,1222.4,,s,time,False,13th,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
8280194,"Archer , Claire",F,4k,14:26.8,866.8,,s,time,False,2nd,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8280194,"Archer , Claire",F,6k,20:53.1,1253.1,,s,time,False,48th,NCAA Division I Northeast Region Cross Country Championships,"Nov 10, 2023",2023-11-10,Outdoor,2023
8280194,"Archer , Claire",F,6k,22:16.0,1336.0,,s,time,False,39th,Ivy League Heptagonal Cross Country Championships,"Oct 28, 2023",2023-10-28,Outdoor,2023
8280194,"Archer , Claire",F,6k,21:14.5,1274.5,,s,time,False,30th,NCAA Division I Northeast Region Cross Country Championships,"Nov 11, 2022",2022-11-11,Outdoor,2022
8280194,"Archer , Claire",F,6k,21:38.9,1298.9,,s,time,False,16th,Ivy League Heptagonal Cross Country Championships,"Oct 28, 2022",2022-10-28,Outdoor,2022
8280194,"Archer , Claire",F,6k,22:01.1,1321.1,,s,time,False,66th,Weis-Crockett Invitational,"Oct 15, 2022",2022-10-15,Outdoor,2022
8280194,"Archer , Claire",F,6k,21:04.2,1264.2,,s,time,False,129th,Lehigh Paul Short Run (College),"Sep 30, 2022",2022-09-30,Outdoor,2022
8280194,"Archer , Claire",F,5k,18:27.7,1107.7,,s,time,False,46th,Coast-to-Coast Battle in Beantown,"Sep 23, 2022",2022-09-23,Outdoor,2022
8280194,"Archer , Claire",F,5k,18:42.7,1122.7,,s,time,False,20th,HYP,"Sep 10, 2022",2022-09-10,Outdoor,2022
8280195,"Barton, Ruby",F,6k,23:50.7,1430.7,,s,time,False,146th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8280195,"Barton, Ruby",F,6k,23:21.8,1401.8,,s,time,False,109th,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
9163717,"Benun, Phoebe",F,3000S,10:36.02,636.02,,s,time,False,40th,NCAA Division I East First Rounds,"May 27-30, 2026",2026-05-27,Outdoor,2026
9163717,"Benun, Phoebe",F,5000,16:56.38,1016.38,,s,time,False,5th,2026 Ivy League Heptagonal Outdoor Track and Field Champions,"May 16-17, 2026",2026-05-16,Outdoor,2026
9163717,"Benun, Phoebe",F,3000S,10:17.12,617.12,,s,time,False,,Penn Relays,"Apr 23-25, 2026",2026-04-23,Outdoor,2026
9163717,"Benun, Phoebe",F,5000,16:22.98,982.98,,s,time,False,5th,Bison Outdoor Classic,"Apr 11-13, 2026",2026-04-11,Outdoor,2026
9163717,"Benun, Phoebe",F,3000S,10:43.00,643.0,,s,time,False,35th,Raleigh Relays,"Mar 26-28, 2026",2026-03-26,Indoor,2026
9163717,"Benun, Phoebe",F,3000,9:21.66,561.66,,s,time,False,4th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
9163717,"Benun, Phoebe",F,DMR,11:28.24,688.24,,s,time,False,5th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
9163717,"Benun, Phoebe",F,3000,9:32.60,572.6,,s,time,False,66th,BU David Hemery Valentine Invitational (Collegiate),"Feb 13-14, 2026",2026-02-13,Indoor,2026
9163717,"Benun, Phoebe",F,Mile,4:51.49,291.49,,s,time,False,2nd,2026 Penn Invitational,"Jan 30, 2026",2026-01-30,Indoor,2026
9163717,"Benun, Phoebe",F,Mile,4:54.54,294.54,,s,time,False,27th,Dr. Sander Scorcher / Columbia Challenge,"Jan 23-24, 2026",2026-01-23,Indoor,2026
9163717,"Benun, Phoebe",F,3000,9:44.30,584.3,,s,time,False,3rd,Yale-Dartmouth-Columbia,"Jan 17, 2026",2026-01-17,Indoor,2026
9163717,"Benun, Phoebe",F,6k,20:34.8,1234.8,,s,time,False,26th,NCAA Division I Northeast Region Cross Country Championships,"Nov 14, 2025",2025-11-14,Outdoor,2025
9163717,"Benun, Phoebe",F,6k,21:50.2,1310.2,,s,time,False,16th,2025 Ivy League Cross Country Championships,"Oct 31, 2025",2025-10-31,Outdoor,2025
9163717,"Benun, Phoebe",F,6k,21:00.1,1260.1,,s,time,False,45th,Princeton Fall Classic,"Oct 17, 2025",2025-10-17,Outdoor,2025
9163717,"Benun, Phoebe",F,6k,21:17.3,1277.3,,s,time,False,100th,Paul Short Run (College),"Oct  3, 2025",2025-10-03,Outdoor,2025
9163717,"Benun, Phoebe",F,5k,18:49.4,1129.4,,s,time,False,22nd,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
7885555,"Bergman, Iris",F,800,2:06.32,126.32,,s,time,False,13th,2026 ACC Outdoor Track & Field Championships,"May 14-16, 2026",2026-05-14,Outdoor,2026
7885555,"Bergman, Iris",F,800,2:08.10,128.1,,s,time,False,2nd,Battle Road Twilight Meet 1,"May  9, 2026",2026-05-09,Outdoor,2026
7885555,"Bergman, Iris",F,800,2:08.70,128.7,,s,time,False,27th,Duke Twilight,"May  3, 2026",2026-05-03,Outdoor,2026
7885555,"Bergman, Iris",F,800,2:07.82,127.82,,s,time,False,68th,2026 Bryan Clay Invitational,"Apr 16-18, 2026",2026-04-16,Outdoor,2026
7885555,"Bergman, Iris",F,1500,4:37.26,277.26,,s,time,False,139th,2026 Bryan Clay Invitational,"Apr 16-18, 2026",2026-04-16,Outdoor,2026
7885555,"Bergman, Iris",F,800,2:08.88,128.88,,s,time,False,14th,Duke Invitational,"Apr 10-11, 2026",2026-04-10,Outdoor,2026
7885555,"Bergman, Iris",F,DMR,10:57.78,657.78,,s,time,False,11th,NCAA Division I Indoor Track & Field Championships,"Mar 13-14, 2026",2026-03-13,Indoor,2026
7885555,"Bergman, Iris",F,800,2:09.62,129.62,,s,time,False,17th,ACC Indoor Track & Field Championships,"Feb 26-28, 2026",2026-02-26,Indoor,2026
7885555,"Bergman, Iris",F,DMR,10:54.09,654.09,,s,time,False,3rd,ACC Indoor Track & Field Championships,"Feb 26-28, 2026",2026-02-26,Indoor,2026
7885555,"Bergman, Iris",F,400,55.97,55.97,,s,time,False,2nd,2026 Saucony Battle for Boston - Last Chance,"Feb 22, 2026",2026-02-22,Indoor,2026
7885555,"Bergman, Iris",F,800,DNF,,,,time,False,,2026 Saucony Battle for Boston - Last Chance,"Feb 22, 2026",2026-02-22,Indoor,2026
7885555,"Bergman, Iris",F,800,2:07.08,127.08,,s,time,False,14th,2026 Husky Classic,"Feb 13-14, 2026",2026-02-13,Indoor,2026
7885555,"Bergman, Iris",F,DMR,10:47.53,647.53,,s,time,False,2nd,2026 Husky Classic,"Feb 13-14, 2026",2026-02-13,Indoor,2026
7885555,"Bergman, Iris",F,800,2:05.99,125.99,,s,time,False,18th,BU John Thomas Terrier Classic (Collegiate),"Jan 31, 2026",2026-01-31,Indoor,2026
7885555,"Bergman, Iris",F,1000,2:49.18,169.18,,s,time,False,7th,2026 Bruce Lehane Scarlet and White (Unat/Club/Pro),"Jan 24, 2026",2026-01-24,Indoor,2026
7885555,"Bergman, Iris",F,1000,2:49.18,169.18,,s,time,False,7th,2026 Bruce Lehane Scarlet and White (Collegiate),"Jan 24, 2026",2026-01-24,Indoor,2026
7885555,"Bergman, Iris",F,4x440y,3:59.22,239.22,,s,time,False,5th,Beantown Challenge,"Jan 17, 2026",2026-01-17,Indoor,2026
7885555,"Bergman, Iris",F,1500,4:31.03,271.03,,s,time,False,13th,BU Sharon Colyear-Danville Season Opener (Collegiate),"Dec  6, 2025",2025-12-06,Indoor,2025
7885555,"Bergman, Iris",F,Mile,4:52.06,292.06,,s,time,False,13th,BU Sharon Colyear-Danville Season Opener (Collegiate),"Dec  6, 2025",2025-12-06,Indoor,2025
7885555,"Bergman, Iris",F,3000,DNF,,,,time,False,,BU Sharon Colyear-Danville Season Opener (Collegiate),"Dec  6, 2025",2025-12-06,Indoor,2025
7885555,"Bergman, Iris",F,6k,21:05.7,1265.7,,s,time,False,237th,NCAA Division I Cross Country Championships,"Nov 22, 2025",2025-11-22,Outdoor,2025
7885555,"Bergman, Iris",F,6k,DNS,,,,time,False,,NCAA Division I Northeast Region Cross Country Championships,"Nov 14, 2025",2025-11-14,Outdoor,2025
7885555,"Bergman, Iris",F,6k,21:24.5,1284.5,,s,time,False,109th,ACC Cross Country Championships,"Oct 31, 2025",2025-10-31,Outdoor,2025
7885555,"Bergman, Iris",F,6k,21:14.4,1274.4,,s,time,False,119th,Missouri Pre-National Invitational,"Oct 17, 2025",2025-10-17,Outdoor,2025
7885555,"Bergman, Iris",F,6k,21:17.5,1277.5,,s,time,False,83rd,Sean Earl Loyola Lakefront Invite,"Oct  3, 2025",2025-10-03,Outdoor,2025
7885555,"Bergman, Iris",F,800,2:05.70,125.7,,s,time,False,3rd,Ivy League Heptagonal Outdoor Track and Field Championships,"May 10-11, 2025",2025-05-10,Outdoor,2025
7885555,"Bergman, Iris",F,800,2:07.67,127.67,,s,time,False,4th,Ivy League Heptagonal Outdoor Track and Field Championships,"May 10-11, 2025",2025-05-10,Outdoor,2025
7885555,"Bergman, Iris",F,4x800,8:47.61,527.61,,s,time,False,7th,Ivy League Heptagonal Outdoor Track and Field Championships,"May 10-11, 2025",2025-05-10,Outdoor,2025
7885555,"Bergman, Iris",F,4x800,8:35.53 (+0.0),515.53,0.0,s,time,False,,Penn Relays,"Apr 24-26, 2025",2025-04-24,Outdoor,2025
7885555,"Bergman, Iris",F,800,2:06.75,126.75,,s,time,False,15th,Wake Forest Invitational 2025,"Apr 17-18, 2025",2025-04-17,Outdoor,2025
7885555,"Bergman, Iris",F,800,2:05.55,125.55,,s,time,False,4th,Sam Howell Invitational,"Apr  4, 2025",2025-04-04,Outdoor,2025
7885555,"Bergman, Iris",F,1500,4:28.97,268.97,,s,time,False,99th,Raleigh Relays,"Mar 27-29, 2025",2025-03-27,Indoor,2025
7885555,"Bergman, Iris",F,800,2:06.73,126.73,,s,time,False,4th,UCF Black & Gold Challenge,"Mar 21-22, 2025",2025-03-21,Indoor,2025
7885555,"Bergman, Iris",F,4x400,3:56.30,236.3,,s,time,False,19th,UCF Black & Gold Challenge,"Mar 21-22, 2025",2025-03-21,Indoor,2025
7885555,"Bergman, Iris",F,1000,2:46.52,166.52,,s,time,False,4th,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
7885555,"Bergman, Iris",F,1000,2:51.03,171.03,,s,time,False,6th,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
7885555,"Bergman, Iris",F,DMR,11:30.07,690.07,,s,time,False,3rd,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
7885555,"Bergman, Iris",F,1000,2:45.16,165.16,,s,time,False,4th,Bruce Lehane Scarlet and White Invitational,"Feb  8, 2025",2025-02-08,Indoor,2025
7885555,"Bergman, Iris",F,1000,2:46.74,166.74,,s,time,False,4th,Boston University John Thomas Terrier Classic,"Jan 31-Feb  1, 2025",2025-01-31,Indoor,2025
7885555,"Bergman, Iris",F,800,2:09.29,129.29,,s,time,False,2nd,2025 Riverhawk Invitational,"Jan 24-25, 2025",2025-01-24,Indoor,2025
7885555,"Bergman, Iris",F,1000,2:53.85,173.85,,s,time,False,2nd,Dartmouth Yale Columbia,"Jan 18, 2025",2025-01-18,Indoor,2025
7885555,"Bergman, Iris",F,4x400,4:00.53,240.53,,s,time,False,3rd,Dartmouth Yale Columbia,"Jan 18, 2025",2025-01-18,Indoor,2025
7885555,"Bergman, Iris",F,Mile,5:00.13,300.13,,s,time,False,4th,Yale Season Opener,"Dec  7, 2024",2024-12-07,Indoor,2024
7885555,"Bergman, Iris",F,4x400,4:02.24,242.24,,s,time,False,3rd,Yale Season Opener,"Dec  7, 2024",2024-12-07,Indoor,2024
7885555,"Bergman, Iris",F,6k,21:40.8,1300.8,,s,time,False,92nd,NCAA Division I Northeast Region Cross Country Championships,"Nov 15, 2024",2024-11-15,Outdoor,2024
7885555,"Bergman, Iris",F,6k,21:34.1,1294.1,,s,time,False,49th,Ivy League Heptagonal Cross Country Championships,"Nov  2, 2024",2024-11-02,Outdoor,2024
7885555,"Bergman, Iris",F,6k,21:40.1,1300.1,,s,time,False,19th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
7885555,"Bergman, Iris",F,6k,21:58.0,1318.0,,s,time,False,178th,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
7885555,"Bergman, Iris",F,4k,14:57.4,897.4,,s,time,False,6th,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
7885555,"Bergman, Iris",F,400,59.29,59.29,,s,time,False,31st,UCF Knights Invite,"Mar 22-23, 2024",2024-03-22,Indoor,2024
7885555,"Bergman, Iris",F,1000,3:00.10,180.1,,s,time,False,7th,Y-D-C,"Jan 20, 2024",2024-01-20,Indoor,2024
7885555,"Bergman, Iris",F,4x800,9:13.71,553.71,,s,time,False,4th,Y-D-C,"Jan 20, 2024",2024-01-20,Indoor,2024
7885555,"Bergman, Iris",F,Mile,5:06.63,306.63,,s,time,False,1st,2023 Yale Season Opener,"Dec  9, 2023",2023-12-09,Indoor,2023
7885555,"Bergman, Iris",F,4x400,DNF,,,,time,False,,2023 Yale Season Opener,"Dec  9, 2023",2023-12-09,Indoor,2023
7885555,"Bergman, Iris",F,6k,23:36.6,1416.6,,s,time,False,180th,IC4A/ECAC XC Championship,"Oct 13, 2023",2023-10-13,Outdoor,2023
7885555,"Bergman, Iris",F,6k,23:36.8,1416.8,,s,time,False,330th,Lehigh Paul Short Run (College),"Sep 30, 2023",2023-09-30,Outdoor,2023
7885555,"Bergman, Iris",F,4k,14:54.4,894.4,,s,time,False,24th,2023 HYP,"Sep  9, 2023",2023-09-09,Outdoor,2023
7885555,"Bergman, Iris",F,800,2:14.23,134.23,,s,time,False,19th,Ivy League Outdoor Track & Field Championships,"May  6- 7, 2023",2023-05-06,Outdoor,2023
7885555,"Bergman, Iris",F,800,2:16.06,136.06,,s,time,False,45th,Virginia Challenge,"Apr 20-22, 2023",2023-04-20,Outdoor,2023
7885555,"Bergman, Iris",F,800,2:14.89,134.89,,s,time,False,,Harvard/Yale vs. Oxford/Cambridge,"Apr  8, 2023",2023-04-08,Outdoor,2023
7885555,"Bergman, Iris",F,800,2:15.31,135.31,,s,time,False,6th,UCONN Dog Fight,"Apr  1, 2023",2023-04-01,Outdoor,2023
7885555,"Bergman, Iris",F,500,1:17.22,77.22,,s,time,False,14th,Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25-26, 2023",2023-02-25,Indoor,2023
7885555,"Bergman, Iris",F,4x800,8:53.96,533.96,,s,time,False,5th,Ivy League Heptagonal Indoor Track & Field Championships,"Feb 25-26, 2023",2023-02-25,Indoor,2023
7885555,"Bergman, Iris",F,400,57.00,57.0,,s,time,False,49th,2023 Boston University David Hemery Valentine Invite,"Feb 10-11, 2023",2023-02-10,Indoor,2023
7885555,"Bergman, Iris",F,4x400,3:49.84,229.84,,s,time,False,12th,2023 Boston University David Hemery Valentine Invite,"Feb 10-11, 2023",2023-02-10,Indoor,2023
7885555,"Bergman, Iris",F,400,58.10,58.1,,s,time,False,31st,Boston University Scarlet and White Invite,"Feb  4, 2023",2023-02-04,Indoor,2023
7885555,"Bergman, Iris",F,DMR,11:20.15,680.15,,s,time,False,6th,Boston University Scarlet and White Invite,"Feb  4, 2023",2023-02-04,Indoor,2023
7885555,"Bergman, Iris",F,500,1:15.68 (+0.0),75.68,0.0,s,time,False,3rd,H-Y-P,"Jan 28, 2023",2023-01-28,Indoor,2023
7885555,"Bergman, Iris",F,4x880y,8:59.90,539.9,,s,time,False,1st,H-Y-P,"Jan 28, 2023",2023-01-28,Indoor,2023
7885555,"Bergman, Iris",F,500,1:17.71,77.71000000000001,,s,time,False,5th,2023 Dartmouth vs Columbia vs Yale,"Jan 21, 2023",2023-01-21,Indoor,2023
7885555,"Bergman, Iris",F,4x800,9:19.48,559.48,,s,time,False,4th,2023 Dartmouth vs Columbia vs Yale,"Jan 21, 2023",2023-01-21,Indoor,2023
7885555,"Bergman, Iris",F,500,1:16.63,76.63,,s,time,False,1st,2022 Yale Season Opener,"Dec 10, 2022",2022-12-10,Indoor,2022
7885555,"Bergman, Iris",F,4x400,3:55.12,235.12,,s,time,False,3rd,2022 Yale Season Opener,"Dec 10, 2022",2022-12-10,Indoor,2022
7885555,"Bergman, Iris",F,800,2:24.81,144.81,,s,time,False,19th,Ivy League Outdoor Track & Field Championships,"May  7- 8, 2022",2022-05-07,Outdoor,2022
7885555,"Bergman, Iris",F,400,58.35,58.35,,s,time,False,54th,Virginia Challenge,"Apr 22-23, 2022",2022-04-22,Outdoor,2022
7885555,"Bergman, Iris",F,800,2:15.71,135.71,,s,time,False,48th,Virginia Challenge,"Apr 22-23, 2022",2022-04-22,Outdoor,2022
7885555,"Bergman, Iris",F,800,2:13.01,133.01,,s,time,False,5th,2022 Harvard - Yale Match,"Apr  9, 2022",2022-04-09,Outdoor,2022
7885555,"Bergman, Iris",F,4x400,3:58.25,238.25,,s,time,False,3rd,2022 Harvard - Yale Match,"Apr  9, 2022",2022-04-09,Outdoor,2022
7885555,"Bergman, Iris",F,400,58.03,58.03,,s,time,False,1st,UCONN Dog Fight,"Apr  2, 2022",2022-04-02,Outdoor,2022
7885555,"Bergman, Iris",F,4x400,3:50.22,230.22,,s,time,False,1st,UCONN Dog Fight,"Apr  2, 2022",2022-04-02,Outdoor,2022
7885555,"Bergman, Iris",F,800,2:16.54,136.54,,s,time,False,97th,Raleigh Relays,"Mar 24-26, 2022",2022-03-24,Indoor,2022
7885555,"Bergman, Iris",F,4x400,3:49.39,229.39,,s,time,False,9th,Raleigh Relays,"Mar 24-26, 2022",2022-03-24,Indoor,2022
7885555,"Bergman, Iris",F,800,2:09.95,129.95,,s,time,False,5th,Ivy League Heptagonal Indoor Track & Field Championships,"Feb 26-27, 2022",2022-02-26,Indoor,2022
7885555,"Bergman, Iris",F,4x800,8:52.65,532.65,,s,time,False,2nd,Ivy League Heptagonal Indoor Track & Field Championships,"Feb 26-27, 2022",2022-02-26,Indoor,2022
7885555,"Bergman, Iris",F,800,2:15.54,135.54,,s,time,False,64th,2022 Boston University David Hemery Valentine Invitational,"Feb 11-12, 2022",2022-02-11,Indoor,2022
7885555,"Bergman, Iris",F,800,2:13.78,133.78,,s,time,False,16th,2022 Boston University Bruce Lehane Scarlet and White Invite,"Feb  5, 2022",2022-02-05,Indoor,2022
7885555,"Bergman, Iris",F,1000,2:57.96,177.96,,s,time,False,5th,"Yale. Dartmouth, Columbia","Jan 22, 2022",2022-01-22,Indoor,2022
7885555,"Bergman, Iris",F,4x800,9:14.60,554.6,,s,time,False,1st,"Yale. Dartmouth, Columbia","Jan 22, 2022",2022-01-22,Indoor,2022
7885555,"Bergman, Iris",F,6k,23:15.4,1395.4,,s,time,False,75th,Ivy League Cross Country Championships,"Oct 30, 2021",2021-10-30,Outdoor,2021
7885555,"Bergman, Iris",F,5k,18:42.9,1122.9,,s,time,False,40th,NEICAAA 2021 Cross Country Championships,"Oct  9, 2021",2021-10-09,Outdoor,2021
7885555,"Bergman, Iris",F,6k,22:15.5,1335.5,,s,time,False,167th,Lehigh Paul Short Run (college),"Oct  1, 2021",2021-10-01,Outdoor,2021
8280197,"Carlos, Marina",F,6k,23:57.6,1437.6,,s,time,False,157th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8280197,"Carlos, Marina",F,6k,24:02.2,1442.2,,s,time,False,168th,Lehigh Paul Short Run (College),"Oct  5, 2024",2024-10-05,Outdoor,2024
8280197,"Carlos, Marina",F,5k,20:34.0,1234.0,,s,time,False,29th,Codfish Bowl,"Sep 21, 2024",2024-09-21,Outdoor,2024
8280197,"Carlos, Marina",F,4k,17:18.0,1038.0,,s,time,False,25th,Harvard Yale XC 2024,"Sep  6, 2024",2024-09-06,Outdoor,2024
8280197,"Carlos, Marina",F,6k,25:11.7,1511.7,,s,time,False,263rd,IC4A/ECAC XC Championship,"Oct 14, 2022",2022-10-14,Outdoor,2022
8280197,"Carlos, Marina",F,5k,21:12.6,1272.6,,s,time,False,159th,Coast-to-Coast Battle in Beantown,"Sep 23, 2022",2022-09-23,Outdoor,2022
8280197,"Carlos, Marina",F,5k,21:32.7,1292.7,,s,time,False,41st,HYP,"Sep 10, 2022",2022-09-10,Outdoor,2022
9163718,"Carter, Zoe",F,5k,20:18.6,1218.6,,s,time,False,49th,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
8626125,"Chadwick, Hebe",F,1500,4:25.36,265.36,,s,time,False,8th,2026 Ivy League Heptagonal Outdoor Track and Field Champions,"May 16-17, 2026",2026-05-16,Outdoor,2026
8626125,"Chadwick, Hebe",F,1500,4:27.89,267.89,,s,time,False,5th,2026 Ivy League Heptagonal Outdoor Track and Field Champions,"May 16-17, 2026",2026-05-16,Outdoor,2026
8626125,"Chadwick, Hebe",F,1500,4:24.49,264.49,,s,time,False,1st,UMASS Ken O'Brien Pre-Championship Invite,"Apr 25, 2026",2026-04-25,Outdoor,2026
8626125,"Chadwick, Hebe",F,1500,4:30.26,270.26,,s,time,False,1st,2026 Mark Young Invitational,"Apr 18, 2026",2026-04-18,Outdoor,2026
8626125,"Chadwick, Hebe",F,3000,9:25.70,565.7,,s,time,False,7th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
8626125,"Chadwick, Hebe",F,DMR,11:28.24,688.24,,s,time,False,5th,Ivy League Heptagonal Indoor Track and Field Championships,"Feb 28-Mar  1, 2026",2026-02-28,Indoor,2026
8626125,"Chadwick, Hebe",F,3000,9:31.98,571.98,,s,time,False,65th,BU David Hemery Valentine Invitational (Collegiate),"Feb 13-14, 2026",2026-02-13,Indoor,2026
8626125,"Chadwick, Hebe",F,Mile,4:48.13,288.13,,s,time,False,10th,Dr. Sander Scorcher / Columbia Challenge,"Jan 23-24, 2026",2026-01-23,Indoor,2026
8626125,"Chadwick, Hebe",F,3000,9:38.84,578.84,,s,time,False,1st,Yale-Dartmouth-Columbia,"Jan 17, 2026",2026-01-17,Indoor,2026
8626125,"Chadwick, Hebe",F,6k,20:35.1,1235.1,,s,time,False,27th,NCAA Division I Northeast Region Cross Country Championships,"Nov 14, 2025",2025-11-14,Outdoor,2025
8626125,"Chadwick, Hebe",F,6k,22:07.0,1327.0,,s,time,False,30th,2025 Ivy League Cross Country Championships,"Oct 31, 2025",2025-10-31,Outdoor,2025
8626125,"Chadwick, Hebe",F,6k,20:47.4,1247.4,,s,time,False,29th,Princeton Fall Classic,"Oct 17, 2025",2025-10-17,Outdoor,2025
8626125,"Chadwick, Hebe",F,6k,20:48.5,1248.5,,s,time,False,49th,Paul Short Run (College),"Oct  3, 2025",2025-10-03,Outdoor,2025
8626125,"Chadwick, Hebe",F,5k,18:33.5,1113.5,,s,time,False,17th,Iona Br. Paddy Doyle Meet of Champions,"Sep 12, 2025",2025-09-12,Outdoor,2025
8626125,"Chadwick, Hebe",F,3000,10:06.30,606.3,,s,time,False,12th,Ivy League Heptagonal Indoor Track and Field Championships,"Mar  1- 2, 2025",2025-03-01,Indoor,2025
8626125,"Chadwick, Hebe",F,1500,4:28.12,268.12,,s,time,False,64th,Boston University David Hemery Valentine Invitational,"Feb 14-15, 2025",2025-02-14,Indoor,2025
8626125,"Chadwick, Hebe",F,Mile,4:48.23,288.23,,s,time,False,74th,Boston University David Hemery Valentine Invitational,"Feb 14-15, 2025",2025-02-14,Indoor,2025
8626125,"Chadwick, Hebe",F,3000,9:35.81,575.81,,s,time,False,48th,Boston University John Thomas Terrier Classic,"Jan 31-Feb  1, 2025",2025-01-31,Indoor,2025
8626125,"Chadwick, Hebe",F,Mile,4:50.22,290.22,,s,time,False,3rd,2025 Riverhawk Invitational,"Jan 24-25, 2025",2025-01-24,Indoor,2025
8626125,"Chadwick, Hebe",F,Mile,4:53.40,293.4,,s,time,False,2nd,Dartmouth Yale Columbia,"Jan 18, 2025",2025-01-18,Indoor,2025
8626125,"Chadwick, Hebe",F,4x800,9:19.12,559.12,,s,time,False,3rd,Dartmouth Yale Columbia,"Jan 18, 2025",2025-01-18,Indoor,2025
8626125,"Chadwick, Hebe",F,3000,9:47.33,587.33,,s,time,False,2nd,Yale Season Opener,"Dec  7, 2024",2024-12-07,Indoor,2024
8626125,"Chadwick, Hebe",F,6k,21:54.3,1314.3,,s,time,False,60th,Ivy League Heptagonal Cross Country Championships,"Nov  2, 2024",2024-11-02,Outdoor,2024
8626125,"Chadwick, Hebe",F,6k,21:32.2,1292.2,,s,time,False,17th,2024 IC4A/ECAC XC Championship,"Oct 18, 2024",2024-10-18,Outdoor,2024
8626125,"Chadwick, Hebe",F,3000,10:06.97,606.97,,s,time,False,17th,Ivy League Heptagonal Indoor Track & Field Championships,"Feb 24-25, 2024",2024-02-24,Indoor,2024
8626125,"Chadwick, Hebe",F,Mile,4:56.06,296.06,,s,time,False,5th,2024 Giegengack Invitational,"Feb 10, 2024",2024-02-10,Indoor,2024
8626125,"Chadwick, Hebe",F,Mile,4:59.95,299.95,,s,time,False,160th,Boston University David Hemery Valentine Invitational,"Feb  9-10, 2024",2024-02-09,Indoor,2024
8626125,"Chadwick, Hebe",F,3000,9:41.32,581.32,,s,time,False,5th,2024 Riverhawk Invitational,"Jan 26-27, 2024",2024-01-26,Indoor,2024
8626125,"Chadwick, Hebe",F,Mile,4:50.15,290.15,,s,time,False,4th,Y-D-C,"Jan 20, 2024",2024-01-20,Indoor,2024
8626125,"Chadwick, Hebe",F,4x800,9:13.71,553.71,,s,time,False,4th,Y-D-C,"Jan 20, 2024",2024-01-20,Indoor,2024
8626125,"Chadwick, Hebe",F,6k,21:07.4,1267.4,,s,time,False,63rd,NCAA Division I Northeast Region Cross Country Championships,"Nov 10, 2023",2023-11-10,Outdoor,2023
8626125,"Chadwick, Hebe",F,6k,22:33.6,1353.6,,s,time,False,47th,Ivy League Heptagonal Cross Country Championships,"Oct 28, 2023",2023-10-28,Outdoor,2023
